"special_issue","num_papers","flags","prop_flag","deadline","latest_sub","rt_sum_vector2","aca_flag","d_over_deadline","ed","fecha_deadline"
"https://www.mdpi.com/journal/ijerph/special_issues/Parenting",11,1,0.091,2020-11-30,2020-12-02,"1,0","No info",-2,"Sheryl O. Hughes, Alexis Wood","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Military_Service_Members_Veterans",7,2,0.286,2020-11-30,2021-01-10,"1,2,0,1,1","No info",-41,"Jud Janak, Jeffrey T. Howard, Alexis Raul Santos, Ian J. Stewart, Avron Spiro","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/MFTSOCCAPDIIEAANSP",6,2,0.333,2020-11-30,2020-05-17,"2,0","No info",197,"Matthias Karl, Dr. Allan Gross","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/fish_bioindicator",6,2,0.333,2020-11-30,2020-10-29,"2,2,1,1","No info",32,"Joanna Luczynska, Monika Kowalska-Goralska, Dr. Dariusz Kucharczyk, Marek Jan Luczynski","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Aquatic_Ecosyst",5,1,0.2,2020-11-30,2020-11-11,"0,1","No info",19,"Natalia Ospina-Alvarez, Haiyan Liu","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/environmental_epigenetics",5,2,0.4,2020-11-30,2020-11-29,"2","No info",1,"Jaclyn Goodrich","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/advances_asthma",5,0,0,2020-11-30,2021-04-02,"0,0,0","No info",-123,"Dr. Sy Duong-Quy, Dr. Timothy J Craig, Dr. Isabella Annesi-Maesano","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/TSPH",5,2,0.4,2020-11-30,2020-12-09,"0,1,1","No info",-9,"Xerxes Tesoro Seposo, Chris Fook Sheng Ng, Lina Madaniyazi","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/breast_cancer_prevention",5,1,0.2,2020-11-30,2021-03-24,"1,1","No info",-114,"Parisa Tehranifar, Jasmine A. McDonald","30 November 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Wastewater_Treatment_Innovation",10,0,0,2020-12-01,2020-08-21,"0","No info",102,"Roberta Ferrentino","1 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/WTAH",8,0,0,2020-12-01,2020-11-30,"0","No info",1,"Jennifer L. Scheid","1 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/ASPH",5,1,0.2,2020-12-01,2020-11-29,"0,1","No info",2,"Shirley Wyver, Lina Engelen","1 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/psychosocial_technology_internet",9,1,0.111,2020-12-05,2020-12-10,"1","No info",-5,"Linda K. Kaye","5 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/oral_dental",5,0,0,2020-12-10,2020-12-04,"0,0","No info",6,"Dr. Luciano Pacifici, Andrea Pacifici","10 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/neuroeducation_motivation_physical_activity_students_physical_education",21,3,0.143,2020-12-15,2021-01-29,"2,2,3","No info",-45,"Antonio Baena-Extremera, Dr. Pedro Jesus Ruiz-Montero, David Hortiguela Alcala","15 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/EFCHAS",15,0,0,2020-12-15,2020-12-11,"0,0","No info",4,"Dr. Kinga Polańska, Peter Van den Hazel","15 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_housing_homelessness",6,2,0.333,2020-12-15,2020-12-15,"1,1,0,1","No info",0,"Dr. Fernando Fajardo-Bullon, Dr. Igor Esnaola, Koen Hermans, Ursula Trummer","15 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Podiatry_Health",12,2,0.167,2020-12-20,2021-03-04,"2,2,1,0,1,2","No info",-74,"Dr. Daniel Lopez-Lopez, Dr. Ricardo Becerro de Bengoa Vallejo, Dr. Marta Elena Losa-Iglesias, Dr. David Rodriguez Sanz, Dr. Patricia Palomo-Lopez, Dr. Cesar Calvo-Lobo","20 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Mental_Sport",8,2,0.25,2020-12-20,2020-12-15,"2","No info",5,"Fraser Carson","20 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Innov_Health_Smart_Soc",24,9,0.375,2020-12-25,2021-03-09,"2,1,3,1,1,1","No info",-74,"Dr. Dongxiao Gu, Dr. Hemant K Jain, Dr. Jiantong Zhang, Honglei Li, Dr. Jia Li, Bin Ding","25 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/early_child_development_measurement_optimal_functioning_evidence-based_policy",15,3,0.2,2020-12-25,2021-04-13,"3","No info",-109,"Veronica Schiariti","25 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/burnout_prevention",18,2,0.111,2020-12-29,2020-11-25,"2,0,0","No info",34,"Dr. Maria del Mar Molero Jurado, Maria del Carmen Perez-Fuentes, Jose Jesus Gazquez Linares, Ivan Herrera-Peco","29 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/SE_HP",11,3,0.273,2020-12-30,2021-02-02,"2,3,3","No info",-34,"Maria Lameiras Fernandez, Dr. Yolanda Rodriguez Castro, Dr. Maria Victoria Carrera-Fernandez","30 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/population_health",13,5,0.385,2020-12-30,2020-12-30,"1,4","No info",0,"Antonio Sarria-Santamera, Rokas Navickas","30 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/adult_psychiatry",78,34,0.436,2020-12-31,2021-03-31,"31,10,1,9","No info",-90,"Dr. Roger C.M. Ho, Bach Tran, Ng Chong Guan, Dr. Roger S. McIntyre","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Workplace_Health_Wellbeing_2020",29,6,0.207,2020-12-31,2021-03-16,"6,0,0","No info",-75,"Dr. Holly Blake, Natalia Stanulewicz, Maria Armaou","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/sedentary",34,3,0.088,2020-12-31,2020-11-02,"3","No info",59,"Dr. Marieke De Craemer","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/burnout_syndrome_prevention",25,4,0.16,2020-12-31,2020-12-31,"0,1,2,3","No info",0,"Dr. Emilia Inmaculada De la Fuente-Solana, Dr. Guillermo A. Canadas-De la Fuente, Dr. Luis Albendin-Garcia, Dr. Jose Luis Gomez-Urquiza","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/oral_dentalhealth",35,0,0,2020-12-31,2020-12-28,"0,0","No info",3,"Giuseppe Lo Giudice, Dr. Giuseppe Colella","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Disease",13,4,0.308,2020-12-31,2020-12-31,"4","No info",0,"Aya Mousa","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/children_wellbeing",23,3,0.13,2020-12-31,2020-11-30,"2,3","No info",31,"Marta Tremolada, Livia Taverna","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/COVID",7,2,0.286,2020-12-31,2020-12-21,"2","No info",10,"Alessandro Miani","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Work_Kaizen",15,3,0.2,2020-12-31,2021-04-07,"3","No info",-97,"Juan A. Marin-Garcia","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/basketball_health",23,5,0.217,2020-12-31,2020-12-31,"0,3,2","No info",0,"Dr. Sergio Jose Ibanez Godoy, Javier Garcia-Rubio, Miguel Angel Gomez-Ruano","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/ACAT",24,6,0.25,2020-12-31,2021-01-11,"6","No info",-11,"Adilson Marques","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/contribution_positive_psychology_wellbeing_literacy",10,4,0.4,2020-12-31,2020-12-31,"4","No info",0,"Dr. Lindsay G. Oades","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/COVID-19-dental",11,4,0.364,2020-12-31,2021-01-30,"4,0,3","No info",-30,"Dr. Guglielmo Campus, Dr. Fabrizio Pregliasco, Maria Grazia Cagetti","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/media_use",7,2,0.286,2020-12-31,2021-02-20,"1,2,0","No info",-51,"Elena Bozzola, Alberto Villani, Alberto Eugenio Tozzi","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Infectious_Disease_Modeling",19,9,0.474,2020-12-31,2020-12-30,"9,3","No info",1,"Dr. Elena N. Naumova, Tania M. Alarcon Falconi","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Digital_Dentistry_Oral_Health",19,2,0.105,2020-12-31,2020-12-30,"2","No info",1,"Dr. Carlo Mangano","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/reducing_Inequities",6,1,0.167,2020-12-31,2021-03-09,"1","No info",-68,"Kathryn M. Cardarelli","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/PAPCOCA",17,4,0.235,2020-12-31,2021-01-18,"4","No info",-18,"Ryan D. Burns","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/SWM",8,3,0.375,2020-12-31,2021-03-05,"1,2,2,2,1","No info",-64,"Dr. Thomas Clasen, Dr. Terry Tudor, Dr. Mentore Vaccari, Christian Zurbrügg, Giovanni Vinti","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/PCCATL",11,1,0.091,2020-12-31,2020-11-10,"1,1","No info",51,"Heng Choon Oliver Chan, Samuel Adjorlolo","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/phytoremediation_polluted_environments_current_status_future_directions",16,0,0,2020-12-31,2021-01-22,"0,0","No info",-22,"Luis A. B. Novo, Rui S. Oliveira","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Arsenic_Expos",13,3,0.231,2020-12-31,2020-12-20,"3","No info",11,"Debapriya Mondal","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/SEQL",12,3,0.25,2020-12-31,2021-02-11,"3","No info",-42,"Juan Mielgo-Ayuso","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/injury_prevention_safety_promotion_physical_cognitiv_ergonomic_approach",13,3,0.231,2020-12-31,2020-12-28,"3,1","No info",3,"Harish Chander, Reuben Burch","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/return_to_work",15,1,0.067,2020-12-31,2020-12-25,"1","No info",6,"Evangelos C. Alexopoulos","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Dental_Implants",17,13,0.765,2020-12-31,2021-02-19,"12,13,0","No info",-50,"Dr. Jose Vicente Rios-Santos, Mariano Herrero-Climent, Dr. Marco Orsini","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/health_disability",12,0,0,2020-12-31,2020-08-31,"0","No info",122,"Laura Elisabet Gomez Sanchez","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/DSH",11,1,0.091,2020-12-31,2021-12-06,"1","No info",-340,"Tim Hulsen","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/gynecological_cancer",18,4,0.222,2020-12-31,2020-08-15,"4","No info",138,"Dr. Peng-Hui Wang","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/smoking_cessation",11,0,0,2020-12-31,2020-09-21,"0","No info",101,"Karl-Olov Fagerström","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/911_Health_Update",17,5,0.294,2020-12-31,2023-01-11,"3,2,0","No info",-741,"James Cone, Albeliz Santiago-Colon, Roberto Lucchini","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/radioactivity_radiation",17,7,0.412,2020-12-31,2020-12-31,"7,1","No info",0,"Dr. Shinji Tokonami, Ikuo Kashiwakura","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Children_Disabilities",14,5,0.357,2020-12-31,2020-12-30,"3,2","No info",1,"Dana Anaby, Dr. Mats Granlund","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Sustainable_Consumption_Global_Perspective",9,3,0.333,2020-12-31,2020-10-03,"1,1,1","No info",89,"Yu-Shan Chen, Ching-Hsun Chang, Yi-Wen Chen","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/disease_burden",10,0,0,2020-12-31,2020-08-30,"0","No info",123,"Dr. Mihajlo (Michael) Jakovljevic","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Extreme_Weather_Health",8,2,0.25,2020-12-31,2021-04-26,"2,1,1,1","No info",-116,"Dr. Naresh Kumar, Dr. Dushyantha T. Jayaweera, Mehdi Mirsaeidi, Dr. John Beier","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Testing_Tactical_Populations",14,5,0.357,2020-12-31,2021-04-02,"4,0,3,3,0","No info",-92,"Robin Orr, Rodney Peter Pope, Jay Dawes, Robert Lockie, Teresa M. Przytycka","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Injury_Health",13,0,0,2020-12-31,2020-12-31,"0","No info",0,"Reidar P. Lystad","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Psychophysiological_Stress",12,4,0.333,2020-12-31,2021-03-22,"4","No info",-81,"Dr. Vicente Javier Clemente Suarez","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Statistical_Advances_Epidemiology_Public_Health",12,3,0.25,2020-12-31,2020-11-26,"3,2,0","No info",35,"Domenica Matranga, Filippa Bono, Laura Maniscalco","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Risk_Behavior",11,4,0.364,2020-12-31,2021-01-11,"4","No info",-11,"Dr. Christiane Stock","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/coronavirus_influenza_epidemiology",10,2,0.2,2020-12-31,2021-01-29,"2,0","No info",-29,"Joan Puig-Barberà, George Kassianos","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/STDDC",6,2,0.333,2020-12-31,2021-02-24,"2,1,0,2","No info",-55,"Teresa Fasciana, Giuseppina Capra, Dario Lipari, Dr. Anna Giammanco","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/GulfWar_Illness",11,2,0.182,2020-12-31,2021-01-01,"2","No info",-1,"Dr. Beatrice A. Golomb","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/AgriFood",9,1,0.111,2020-12-31,2021-02-10,"1,0,0,0,1","No info",-41,"Pier Paolo Miglietta, Dr. Marco Vieri, Rosa Micale, Dr. Valeria Stefanelli, Giulio Paolo Agnusdei","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Oral_Health_Host_Related_Environmental_Factors_Periodontal_Status",10,2,0.2,2020-12-31,2021-05-03,"2","No info",-123,"Yung-Kai Huang","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/mr_IHRMP",7,2,0.286,2020-12-31,2020-12-12,"2,1,2","No info",19,"Thomas A. Arcury, Gregory D. Kearney, Dr. Sara A. Quandt","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/child_abuse",8,1,0.125,2020-12-31,2020-06-03,"1","No info",211,"Dr. David Canton Cortes","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Pollution_Children",9,1,0.111,2020-12-31,2021-11-11,"1","No info",-315,"Sofia Sousa","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Ageing_Disabilities",6,0,0,2020-12-31,2021-01-10,"0","No info",-10,"Dr. Thilo Kroll","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/exposure_benzene",6,1,0.167,2020-12-31,2019-06-06,"0,1","No info",574,"Dr. Giuseppe De Palma, Silvia Fustinoni","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Nutrition_Styles_Obesity",5,2,0.4,2020-12-31,2020-11-23,"2,1","No info",38,"Dr. Edyta Suliga, Elżbieta Cieśla","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Implant-Prosthetic",9,0,0,2020-12-31,2020-11-27,"0","No info",34,"Paolo Cappare","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Inequality_Spatially_Distribution",8,2,0.25,2020-12-31,2020-12-30,"2,1","No info",1,"Dr. Chia-Feng Yen, Shyang-Woei Lin","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Questions_BreastCancer",8,6,0.75,2020-12-31,2021-05-06,"5,2,0","No info",-126,"Dr. Marion Kavanaugh-Lynch, Dr. Deborah J. Bowen, Nicholas Anthis","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/media_use_health",6,0,0,2020-12-31,2021-01-01,"0,0,0","No info",-1,"Yuping Mao, Lu Shi, Dr. Hein Raat","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/lifestyle_environment_healthy_ageing",7,3,0.429,2020-12-31,2021-01-18,"3","No info",-18,"Telmo Pereira","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/self_harm",6,1,0.167,2020-12-31,2020-11-17,"0,1,1","No info",44,"Katerina Kavalidou, Eve Griffin, Paul Corcoran","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/pain_health_care",5,3,0.6,2020-12-31,2021-01-13,"1,2","No info",-13,"Dr. Cesar Fernandez-de-las-Penas, Emilio Puentedura","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/mining_environment",8,2,0.25,2020-12-31,2020-12-31,"1,1,1","No info",0,"Almudena Ordonez, Rodrigo Alvarez, Eduardo De Miguel","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Services_Disabilities",5,0,0,2020-12-31,2021-02-19,"0","No info",-50,"Dr. Thilo Kroll","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/SOItmC_2019",6,0,0,2020-12-31,2020-11-22,"0,0,0,0","No info",39,"Dr. JinHyo Joseph Yun, Sang-Don Lee, Eung-Do Kim, Lei Shi","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/solar_U_radiation",5,2,0.4,2020-12-31,2020-12-04,"2","No info",27,"Dr. Fabriziomaria Gobba","31 December 2020"
"https://www.mdpi.com/journal/ijerph/special_issues/Exercise_Sport",9,2,0.222,2021-01-01,2021-04-06,"2","No info",-95,"Christopher Ballmann","1 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/exercise_medicine_health_disease",21,1,0.048,2021-01-15,2021-02-12,"1","No info",-28,"Dae Yun Seo","15 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/geo_health",16,5,0.312,2021-01-15,2021-02-11,"1,2,2","No info",-27,"Thomas Krafft, Dr. Mark Rosenberg, Dr. Paula Santana","15 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/nutrition_disease",16,2,0.125,2021-01-15,2021-07-26,"2,2","No info",-192,"Dr. Manuel Franco, Julia Diez","15 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/women_violence",12,6,0.5,2021-01-15,2021-01-21,"5,1,5","No info",-6,"Dr. Caterina Arcidiacono, Dr. Chiara Rollero, Dr. Fortuna Procentese","15 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/TAFCDEMADM",6,6,1,2021-01-30,2020-01-16,"6","No info",380,"Kazuhiro P. Izawa","30 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/COVID-19-Europe",34,2,0.059,2021-01-31,2021-03-01,"2,0,2,0","No info",-29,"Dr. Giovanni Gabutti, Dr. Andrea Orsi, Dr. Armando Stefanati, Dr. Jon Øyvind Odland","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_rehabilitation_sports_medicine_human_movement",24,6,0.25,2021-01-31,2021-03-14,"4,0,2","No info",-42,"Dr. Lan-Yuen Guo, Dr. Wen-Lan Wu, Cheng-Feng Lin","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Prevention_COVID",17,2,0.118,2021-01-31,2022-03-03,"1,0,1","No info",-396,"Dr. Ivan Gentile, Annamaria Colao, Prisco Piscitelli","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/PASBCY",21,0,0,2021-01-31,2021-02-08,"0,0,0","No info",-8,"Hanna Nałęcz, Talita Honorato-Rzeszewicz, hab. Ida Laudańska-Krzemińska","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/advances_sexting",9,2,0.222,2021-01-31,2021-01-31,"1,0,2,0","No info",0,"Dr. Rosario Del Rey, Dr. Walrave Michel, Joris Van Ouytsel, Monica Ojeda","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/manufacturing_environmental",12,1,0.083,2021-01-31,2021-02-01,"1,0,0","No info",-1,"Antonio K.W. Lau, Daphne L. M. YIU, Cristian Andres Mejia Caballero","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/exercise_referral",13,5,0.385,2021-01-31,2021-04-21,"1,4,1","No info",-80,"Paul Kelly, Coral Hanson, Kelly Morgan","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/IDD",10,8,0.8,2021-01-31,2021-01-29,"1,1,4,3","No info",2,"Dr. Benito Arias, Dr. Miguel Angel Verdugo, Dr. Cristina Jenaro, Victor Arias","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/healthy_foods",9,2,0.222,2021-01-31,2021-03-25,"2","No info",-53,"Frans Folkvord","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/language_disorder",6,3,0.5,2021-01-31,2021-02-12,"2,1,1","No info",-12,"Michelle St Clair, Claire Forrest, Hannah Hobson","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/digital-mental",5,1,0.2,2021-01-31,2021-01-19,"1,0,0","No info",12,"Yael Perry, Jennifer Nicholas, Kit Huckvale","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Occup_Expo_Respir_Dis",5,1,0.2,2021-01-31,2020-09-09,"1,0","No info",144,"Dr. Piera Boschetto, Dr. Nicola Murgia","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/traffic_air_pollution",6,0,0,2021-01-31,2021-01-20,"0","No info",11,"Jaime Hart","31 January 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/improving_self_care",7,3,0.429,2021-02-01,2021-01-18,"3,3","No info",14,"Dr. Tiny Jaarsma, Dr. Anna E. Strömberg","1 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/child-friendly_planning_public_health",9,3,0.333,2021-02-01,2021-03-08,"1,1,2","No info",-35,"Dr. Mildred E. Warner, Xue Zhang, Jason Reece","1 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/MRH",10,0,0,2021-02-01,2021-05-21,"0,0,0,0","No info",-109,"Mellissa Withers, Brian Hall, Tharani Loganathan, Hsin-Chieh Chang","1 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Feature_Papers_Health_Communication",7,0,0,2021-02-01,2021-02-01,"0","No info",0,"Alessandra Solari","1 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Future_Health_Workforce",15,1,0.067,2021-02-15,2021-04-06,"1,0","No info",-50,"Madhan Balasubramanian, Dr. Stephanie Short","15 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Oceans_Human_Health",8,4,0.5,2021-02-15,2021-02-15,"3,1","No info",0,"Josep Lloret, Bruce Maycock","15 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Women_Empowerment",10,1,0.1,2021-02-15,2021-02-16,"1,1","No info",-1,"Sarah Blackstone, Laura Merrell","15 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/disparities_chronic_conditions",9,1,0.111,2021-02-15,2021-04-04,"1,0,0","No info",-48,"Ronica N. Rooks, Cassandra D. Ford, Arlesia L. Mathis","15 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/oral_health_outcomes",18,2,0.111,2021-02-20,2021-01-15,"2","No info",36,"Wael Sabbah","20 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Health_Patient_Preventive",11,1,0.091,2021-02-26,2021-04-13,"1,0,0","No info",-46,"Paulo Santos, Dr. Inês Rosendo, Daniel Beirão","26 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/obesity_diabetes",12,1,0.083,2021-02-28,2021-02-27,"1","No info",1,"Dr. Li Ming Wen","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/workplace_interventions",15,3,0.2,2021-02-28,2021-06-01,"3,2","No info",-93,"Dr. Irene Jensen, Christina Björklund","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/early_influences_child",11,3,0.273,2021-02-28,2021-04-13,"1,2","No info",-44,"Genevieve Becker, Maria Noonan","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Problematic_Internet_Use",10,3,0.3,2021-02-28,2021-03-14,"2,2,2","No info",-14,"Giulia Ballarotto, Silvia Cimino, Dr. Luca Cerniglia","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/UDRS",10,4,0.4,2021-02-28,2021-03-31,"4,0,0","No info",-31,"Dr. Rajib Shaw, Mikio Ishiwatari, Dr. Akhilesh Surjan","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_prevent",12,6,0.5,2021-02-28,2021-04-18,"1,6,1","No info",-49,"Dr. Jaime Fernandez-Fernandez, Dr. Urs Granacher, Manuel Moya-Ramon","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/HI",12,3,0.25,2021-02-28,2021-03-01,"0,1,1,0,1","No info",-1,"Maeve Wallace, Rachel Hardeman, Whitney Rice, Brigette Davis, Dara Mendez","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Disaster_manage",14,1,0.071,2021-02-28,2021-06-07,"1,0,0","No info",-99,"Kimberley R. Miner, Shaleen Jain, Anne Lausier","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/disaster_nursing",10,0,0,2021-02-28,2021-06-30,"0,0,0","No info",-122,"Dr. Tener Veenema, Mary Pat Couig, Dr. Roberta Lavin","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Mental_Health_Agric",9,3,0.333,2021-02-28,2021-02-28,"3,0","No info",0,"Andria Jones-Bitton, Josie M Rudolphi","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/interventions_enhance_physical_activity_nutrition_children",8,0,0,2021-02-28,2021-02-10,"0,0,0","No info",18,"Scott Duncan, Thomas Stewart, Rachael Taylor","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/promoting_active_ageing",8,3,0.375,2021-02-28,2021-02-17,"3,3,2,2,2","No info",11,"Dr. Mark A. Tully, Dr. Lee Smith, Nicole Blackburn, Deepti Adlakha, Dr. Paolo Caserotti","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/built_environment_health",9,1,0.111,2021-02-28,2021-02-27,"1,0","No info",1,"Mireia Gascon Merlos, Ione Avila-Palencia","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/MD",6,1,0.167,2021-02-28,2021-02-26,"1","No info",2,"Dr. F. Xavier Medina","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/physical_activity_patterns",10,2,0.2,2021-02-28,2021-02-20,"1,0,0,1","No info",8,"Dr. Hyuntae Park, Dr. Fumiharu Togo, Dr. Yung Liao, Tao Chen","28 February 2021"
"https://www.mdpi.com/journal/ijerph/special_issues/Respiratory_Muscle_Training_Health_Performance",7,0,0,2021-02-28,2021-02-25,"0,0","No info",3,"Dr. Jesus Gustavo Ponce Gonzalez, Dr. Cristina Casals","28 February 2021"
